Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Company,Type,Source,Daily_Return,Daily_Return_Percent,MA_20,MA_50,MA_200,RSI,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,Volume_MA_20,Volume_Ratio,Volatility_20D,Price_Change_5D,Price_Change_20D,NIFTY50_Close,NIFTY50_Return,NIFTY_PHARMA_Close,NIFTY_PHARMA_Return,Year,Month,Day_of_Week,Is_Month_End,Is_Quarter_End,avg_sentiment,sentiment_std,news_count,weighted_avg_sentiment,weighted_sentiment_std,avg_priority,max_priority,total_priority,drug_specific_count,company_news_count,fda_milestones,market_impacts,drug_news_ratio,has_application_phase,has_clinical_trials,has_regulatory_review,has_approval_process,has_post_approval,has_regulatory_issues,day_importance_score,Return_1D,Return_3D,Return_5D,MA_5,Price_Above_MA_5,MA_10,Price_Above_MA_10,Price_Above_MA_20,Volatility_5D,Momentum_5D,Momentum_20D,Volume_MA_10,High_Volume,Positive_Sentiment,Negative_Sentiment,Strong_Sentiment,Sentiment_Change,Sentiment_MA_3,Major_FDA_Event,Minor_FDA_Event,Days_Since_FDA,Is_Monday,Is_Friday,Is_Earnings_Month,RSI_Oversold,RSI_Overbought,MACD_Positive,Sentiment_Volume_Signal,FDA_Sentiment_Signal,Next_Day_Up,Next_3Day_Up,Next_Day_Significant_Up,Next_Day_Significant_Down,Next_Day_Significant_Move,Next_Day_Return_Clean
2022-04-21,349.51242374564515,371.7162695287603,345.54745020400503,370.6754760742187,8965603,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0607006305627908,6.070063056279085,344.3505325317383,354.86316345214846,360.86241149902344,69.87732344113886,1.562677925383639,-0.9951203493325046,344.3505325317383,360.9054396495629,327.7956254139137,2728332.25,2.797897445808465,0.31689182737561156,7.1029700558948194,11.72692194905316,17392.599609375,0.014941678252146,13821.2998046875,0.0117600121128016,2022,4,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.060700630562790625,0.08959783097594398,0.0710297005589482,348.5905822753906,1,348.6698791503906,1,1,0.5742875685199808,0.0710297005589482,0.1172692194905316,3204406.3,1,0,0,0,0.0,0.0,0,0,30,0,0,1,0,0,1,0,0.0,1,1,0,0,0,0.0
2022-04-22,370.6258985436326,381.48002579568674,364.92624903463616,372.2614440917969,7481010,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0042785890083016,0.4278589008301692,346.25123901367186,354.3923223876953,360.71075119018553,75.89110236468704,3.3833884204932474,-0.1194185953673539,346.25123901367186,366.28541390474584,326.2170641225979,2958961.7,1.9914610332610283,0.31686397840884756,7.085815166388532,11.373054620010414,17171.94921875,-0.0126864526051679,13569.849609375,-0.0181929484828352,2022,4,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.004278589008301692,0.11125896603946295,0.07085815166388532,353.5170532226563,1,351.1727661132812,1,1,0.5744632664374367,0.07085815166388532,0.11373054620010414,3756542.5,0,0,0,0,0.0,0.0,0,0,30,0,1,1,0,1,1,0,0.0,1,1,1,0,1,0.01411266505731179
2022-04-25,368.54427447806466,379.9931536018562,367.8504222662376,377.5150451660156,4861868,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0141126650573117,1.411266505731179,348.16186065673827,353.9214813232422,360.57594207763674,75.5745152587517,5.1904045531180145,0.9425460343297202,348.16186065673827,372.2783823474169,324.04533896605966,3113086.25,1.2629062417575727,0.31648013842140693,10.970269393089138,11.26205088778216,16953.94921875,-0.0126951225643019,13296.75,-0.0201254706011129,2022,4,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.01411266505731179,0.08027229288391546,0.10970269393089138,360.9811096191406,1,353.898681640625,1,1,0.48363772559471035,0.10970269393089138,0.1126205088778216,3849744.8,0,0,0,0,0.0,0.0,0,0,30,1,0,1,0,1,1,0,0.0,0,0,0,0,0,0.0
2022-04-26,381.5295824873654,384.6024431086641,373.450954745333,376.7220458984375,4954362,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.002100576593522,-0.210057659352203,349.7057220458984,353.38224426269534,360.4602143859863,73.20440426614913,6.483748823109863,2.0507865920857493,349.7057220458984,376.9484005323154,322.46304355948143,3156319.25,1.1816557555942029,0.3132469119430615,12.457456406937585,8.928058529682792,17200.80078125,0.0145601216162072,13444.099609375,0.0110816259142272,2022,4,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.00210057659352203,0.01631230069023548,0.12457456406937584,369.32737426757814,1,356.3817474365234,1,1,0.42622123037974896,0.12457456406937584,0.08928058529682792,4192727.7,0,0,0,0,0.0,0.0,0,0,30,0,0,1,0,1,1,0,0.0,1,0,0,0,0,0.0
2022-04-27,376.5733710612121,380.53834476072547,368.7425540547429,378.6054382324219,2724204,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0049994216013897,0.4999421601389775,351.50235137939455,352.95105407714846,360.42601654052737,73.58747992233843,7.573405986377395,3.155310470944079,351.50235137939455,381.4020136270157,321.6026891317734,3135059.45,0.6602359076000696,0.309075146181123,8.339249016631367,10.485974160508649,17038.400390625,-0.0094414436101153,13358.150390625,-0.0063930810725372,2022,4,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.004999421601389775,0.01704177061930867,0.08339249016631367,375.1558898925781,1,359.4149505615234,1,1,0.40370522087504823,0.08339249016631367,0.10485974160508649,4126106.0,0,0,0,0,0.0,0.0,0,0,30,0,0,1,0,1,1,0,0.0,0,0,0,1,1,-0.013614384422297898
2022-04-28,381.62871646184993,381.62871646184993,371.96409312288097,373.4509582519531,1707353,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0136143844222978,-1.3614384422297898,353.1527725219727,352.43263427734377,360.34993865966794,67.4818105530129,7.929635776975488,4.110175532150361,353.1527725219727,384.10739322008146,322.1981518238639,3163168.6,0.41973506303488406,0.31363326609744746,0.7487633676576566,9.695739932362349,17245.05078125,0.0121285088909346,13480.0,0.0091217425924861,2022,4,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.013614384422297898,-0.010765364098999752,0.007487633676576788,375.710986328125,0,362.1507843017578,1,1,0.16275211380802065,0.007487633676576788,0.09695739932362346,4067691.1,0,0,0,0,0.0,0.0,0,0,30,0,0,1,0,0,1,0,0.0,0,0,0,1,1,-0.022030456048058533
2022-04-29,373.6987827756459,378.3576391172858,363.7863482192627,365.2236633300781,3420515,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0220304560480585,-2.2030456048058533,354.48599700927736,351.9350311279297,360.2463539123535,59.33250828285227,7.462058544764829,4.780552134673255,354.48599700927736,385.0889865482969,323.88300747025784,3210486.3,0.7910168903623946,0.32607621925959984,-1.8905478591501048,7.875872765113323,17102.55078125,-0.0082632403816946,13462.849609375,-0.0012722841709941,2022,4,4,False,False,0.0,0.0,1.0,0.0,0.0,9.0,9.0,9.0,0.0,1.0,Other,Other,0.0,0,0,0,0,0,0,9.0,-0.022030456048058533,-0.03052219187474703,-0.018905478591501046,374.3034301757813,0,363.9102416992188,1,1,0.22864612662891026,-0.018905478591501046,0.07875872765113323,4324198.7,0,0,0,0,0.0,0.0,0,0,30,0,1,1,0,0,1,0,0.0,1,0,1,0,1,0.011806078202995396
2022-05-02,361.75428607563487,374.2439285477538,360.1187102873049,369.5355224609375,3155507,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0118060782029953,1.1806078202995396,356.32970733642577,351.31847778320315,360.16829345703127,60.64593393942809,7.354651372762248,5.295371982291054,356.32970733642577,385.8192782230595,326.84013644979206,3267804.75,0.7268846137792231,0.3169954831725342,-2.1136966081892306,11.08460911399196,17069.099609375,-0.0019559171203674,13460.25,-0.0001930950319157,2022,5,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.011806078202995396,-0.02395611593385627,-0.021136966081892306,372.7075256347656,0,366.8443176269531,1,1,0.21762939301025824,-0.021136966081892306,0.11084609113991961,4341137.8,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.01542381083728217
2022-05-04,369.7337867722071,373.5996299672088,361.3082179047439,363.83587646484375,2138364,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0154238108372821,-1.542381083728217,357.5761947631836,350.6285711669922,360.0676821899414,59.15982338163599,6.732014148595852,5.582700415552014,357.5761947631836,386.055003487381,329.09738603898626,3254930.7,0.49601546785236095,0.3211554930227208,-3.4206040166462115,7.355945048101464,16677.599609375,-0.0229361834519363,13108.7998046875,-0.0261102279164576,2022,5,2,False,False,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,Other,Other,0.0,0,0,0,0,0,0,1.0,-0.01542381083728217,-0.025746571469827173,-0.034206040166462115,370.1302917480469,0,369.7288330078125,0,1,0.2297929444923085,-0.034206040166462115,0.07355945048101464,4311082.3,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.013485795459787786
2022-05-05,366.76007747975547,366.76007747975547,357.6406256152542,358.92926025390625,840435,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0134857954597877,-1.3485795459787786,358.3518432617187,349.9624560546875,359.9403076171875,57.32054415167133,5.776063871825556,5.621373106806723,358.3518432617187,386.0408962938778,330.6627902295597,3215560.55,0.20880771610270019,0.3246387842059524,-5.197014092131614,4.517249300523907,16682.650390625,0.0003028482136697,13008.5,-0.0076513339269728,2022,5,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.013485795459787786,-0.017234379116566667,-0.05197014092131613,366.19505615234374,0,370.67547302246095,0,1,0.2059650076410618,-0.05197014092131613,0.04517249300523907,4024922.1,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.03893960188732726
2022-05-06,354.9642619859138,358.5327442196444,344.0605847580605,344.95269775390625,1273996,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0389396018873272,-3.8939601887327258,358.3865371704102,349.0762841796875,359.6858058166504,48.6633485602877,3.846336431372208,5.26636577171982,358.3865371704102,386.00288276933475,330.7701915714856,3230083.85,0.3913049674632277,0.356268391285018,-7.631058340683161,0.2015571234092128,16411.25,-0.0162684216398562,12820.900390625,-0.0144213098647038,2022,5,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.03893960188732726,-0.06652357679532639,-0.07631058340683161,360.4954040527344,0,368.1031951904297,0,0,0.29073335829258523,-0.07631058340683161,0.0020155712340921283,3255761.4,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,0,1,0,0.0,0,0,0,1,1,-0.027155168219147985
2022-05-09,337.22102506923176,346.8360681353665,334.0490340111232,335.58544921875,1321944,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0271551682191479,-2.7155168219147985,357.80418090820314,348.10585632324216,359.36513854980467,47.74160537141394,1.5433639218720714,4.521765401750271,357.80418090820314,386.8643473021643,328.744014514242,3198198.65,0.5007637159575156,0.36767890599284364,-8.11508592874005,-3.3542720645252655,16301.849609375,-0.0066661826871809,12785.0,-0.0028001458190293,2022,5,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.027155168219147985,-0.07764607361040021,-0.08115085928740051,354.56776123046876,0,364.435595703125,0,0,0.29998709158420245,-0.08115085928740051,-0.033542720645252655,2639854.8,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.02289172228454528
2022-05-10,335.585457030148,340.3929938002944,325.22698115462583,327.9033203125,1277055,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0228917222845452,-2.289172228454528,356.6865524291992,347.04522583007815,358.97607574462893,46.60975975774322,-0.8913668621024158,3.4391389489797333,356.6865524291992,388.5528716732499,324.8202331851485,3065559.15,0.5597743816282684,0.3731655250131716,-11.2660893521646,-6.38178264095246,16240.0498046875,-0.0037909688880922,12596.2998046875,-0.0147594990467344,2022,5,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.02289172228454528,-0.08644026379866199,-0.11266089352164599,346.24132080078124,0,359.47442321777345,0,0,0.16219780025560318,-0.11266089352164599,-0.0638178264095246,2281373.5,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0
2022-05-11,329.88580502775864,333.2560569270609,324.1861552426462,331.3231201171875,1135305,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0104292930045,1.0429293004500018,355.65813903808595,345.831943359375,358.59370361328126,40.296928170532915,-2.5159569008866924,2.248119779006448,355.65813903808595,389.4457211524156,321.8705569237563,3046097.75,0.5976960506010943,0.3752963669196521,-8.936105109688885,-5.845061438617705,16167.099609375,-0.0044919933245182,12557.650390625,-0.0030683148751443,2022,5,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.010429293004500018,-0.03951143946826663,-0.08936105109688885,339.73876953125,0,354.9345306396484,0,0,0.2942121688365417,-0.08936105109688885,-0.05845061438617705,1899467.8,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,0,0,0.0,0,0,0,1,1,-0.01884819425546913
2022-05-12,330.4805358423423,331.07528791861284,321.757606224865,325.0782775878906,716609,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0188481942554691,-1.884819425546913,354.4983825683594,344.91603515625,358.21554412841795,20.959580547941897,-4.258276057246974,0.9468406117557632,354.4983825683594,390.8484243602051,318.14834077651363,2912407.15,0.4218549930821006,0.37879369724570716,-9.431101449369017,-6.660034596239484,15808.0,-0.0222117521417858,12424.4501953125,-0.0106070953696832,2022,5,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.01884819425546913,-0.031309973824313,-0.09431101449369017,332.96857299804685,0,349.5818145751953,0,0,0.2910050102233683,-0.09431101449369017,-0.06660034596239484,1698708.3,0,0,0,0,0.0,0.0,0,0,30,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0.0
2022-05-13,327.1103300998018,332.6117190058863,320.66724784026025,323.2940368652344,691415,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0054886494905026,-0.5488649490502651,353.35845336914065,343.5600146484375,357.83465881347655,18.891692736243087,-5.717146154125828,-0.3859567414205554,353.35845336914065,392.1652945888088,314.55161214947253,2832402.8,0.4329148392836961,0.3787200334583739,-6.278733585705554,-6.587422733373405,15782.150390625,-0.0016352232651188,12629.5,0.0165037326774315,2022,5,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.005488649490502651,-0.014056836761740854,-0.06278733585705554,328.6368408203125,0,344.5661224365234,0,0,0.24303423761828724,-0.06278733585705554,-0.06587422733373405,1597114.5,0,0,0,0,0.0,0.0,0,0,30,0,1,0,1,0,0,0,0.0,0,1,0,1,1,-0.019162994908577313
2022-05-16,323.2940260795318,323.98790855370345,314.27370516703894,317.0987548828125,1437402,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0191629949085773,-1.916299490857731,351.8319366455078,342.98608459472655,357.44683486938476,12.072174179925083,-7.289193412054544,-1.7666040755473538,351.8319366455078,393.8562327560804,309.8076405349352,2861500.95,1.0275934258704686,0.3817144893397997,-5.508789007084458,-8.782445257749249,15842.2998046875,0.0038112305721171,12608.25,-0.0016825685894136,2022,5,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.019162994908577313,-0.0429320031434689,-0.05508789007084458,324.939501953125,0,339.7536315917969,0,0,0.21867762484845132,-0.05508789007084458,-0.0878244525774925,1398803.2,0,0,0,0,0.0,0.0,0,0,30,1,0,0,1,0,0,0,0.0,1,1,1,0,1,0.03297913170749367
2022-05-17,319.82467974679423,329.0928116676237,317.44570161613404,327.556396484375,1061358,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0329791317074936,3.297913170749367,351.20001831054685,342.70060668945314,357.1541703796387,22.475042234116415,-7.603558817862108,-2.933995024010305,351.20001831054685,394.326731439819,308.07330518127463,2765263.05,0.8923554297991414,0.3979041646369983,-0.1058006450786686,-3.7150385799437418,16259.2998046875,0.0263219359020472,12745.9501953125,0.0109214359893323,2022,5,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.03297913170749367,0.007623145154060262,-0.001058006450786686,324.8701171875,1,335.55571899414065,0,0,0.3504090125041139,-0.001058006450786686,-0.03715038579943741,1189388.3,0,0,0,0,0.0,0.0,0,0,30,0,0,0,1,0,0,0,0.0,1,1,1,0,1,0.022393623324943324
2022-05-18,329.5884130850629,344.06057201044615,329.09279141125074,334.8915710449219,5155939,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0223936233249433,2.2393623324943324,351.19506072998047,342.6569921875,356.9474961853027,26.935116327900275,-7.178064127350126,-3.78280884467827,351.19506072998047,394.3296414973617,308.06047996259923,2901114.05,3.4577004759021714,0.40314930498056695,1.077030460920514,-0.0295983156016754,16240.2998046875,-0.0011685620062508,12881.5498046875,0.0106386426509708,2022,5,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.022393623324943324,0.03587302225596556,0.010770304609205139,325.58380737304685,1,332.6612884521484,1,0,0.3817731962202373,0.010770304609205139,-0.00029598315601675473,1491145.8,1,0,0,0,0.0,0.0,0,0,30,0,0,0,1,0,0,0,0.0,0,1,0,1,1,-0.04543433602822455
2022-05-19,331.07529391503147,334.8420067157221,318.73430154770034,319.6759948730469,1342321,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0454343360282245,-4.543433602822455,349.7057174682617,342.5439898681641,356.6540879821777,24.349858946626796,-7.976676196900883,-4.621582315122793,349.7057174682617,395.0903900533551,304.32104488316827,2783128.25,0.8708818340252226,0.4007758209892923,-1.6618405741931297,-8.523613990115797,15809.400390625,-0.0265327253341793,12600.849609375,-0.0217908714066653,2022,5,3,False,False,0.0755571428571428,0.0,1.0,0.0755571428571428,0.0,7.0,7.0,7.0,0.0,0.0,Other,Other,0.0,0,0,0,0,0,0,7.0,-0.04543433602822455,0.008127562630092289,-0.016618405741931297,324.50335083007815,0,328.7359619140625,0,0,0.5024617921272939,-0.016618405741931297,-0.08523613990115797,1541334.4,0,0,0,0,0.0755571428571428,0.025185714285714266,0,0,30,0,0,0,1,0,0,0,0.0,1,1,1,0,1,0.05426369835714895
2022-05-20,324.186180953161,337.8653596725068,322.89757647794835,337.0227966308594,3683548,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0542636983571489,5.426369835714895,348.02308349609376,342.74223876953124,356.4432012939453,37.62505698104131,-7.127676667328501,-5.122801185563935,348.02308349609376,392.6228261556214,303.4233408365661,2519025.5,2.0667493841913323,0.38739032385796013,4.246524278252584,-9.07874451252374,16266.150390625,0.0288910387942893,13065.5,0.0368745287047391,2022,5,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.05426369835714895,0.028900061937688237,0.042465242782525836,327.2491027832031,1,327.94297180175784,1,0,0.6428411903797039,0.042465242782525836,-0.09078744512523729,1782289.6,1,0,0,0,-0.0755571428571428,0.025185714285714266,0,0,30,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2022-05-23,339.05478676098346,340.7894626797292,333.4047176329916,335.0898132324219,1242086,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0057354678014694,-0.5735467801469496,346.164501953125,342.81360778808596,356.20381591796877,34.56243005875406,-6.535477117056473,-5.405336371862443,346.164501953125,389.5940233544774,302.73498055177265,2207079.3,0.7000409399782945,0.3860207511709496,5.673645220164358,-9.985356111767718,16214.7001953125,-0.0031630222318707,12889.2001953125,-0.0134935367714591,2022,5,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.005735467801469496,0.0005919593224799069,0.056736452201643583,330.847314453125,1,327.893408203125,1,0,0.6121033573450321,0.056736452201643583,-0.09985356111767718,1774303.8,0,0,0,0,0.0,0.025185714285714266,0,0,30,1,0,0,0,0,0,0,0.0,0,0,0,1,1,-0.025587913833808318
2022-05-24,336.0315064816502,338.01399324555376,325.1278292801807,326.51556396484375,1142414,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0255879138338083,-2.558791383380832,343.6145278930664,342.6470788574219,355.90346908569336,33.69425447113582,-6.68101043528776,-5.660471184547507,343.6145278930664,385.2451407781702,301.9839150079626,2021106.6,0.6487889563206939,0.3857188317470455,-0.3177567376800971,-13.509257936659026,16125.150390625,-0.0055227542667355,12691.599609375,-0.0153307096594994,2022,5,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.025587913833808318,0.021395316512624163,-0.0031775673768009716,330.63914794921874,0,327.7546325683594,0,0,0.6248760187897331,-0.0031775673768009716,-0.13509257936659025,1760839.7,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,0,0,0.0,0,1,0,1,1,-0.015786228994111973
2022-05-25,327.11031398087204,329.836233264046,319.973349575696,321.3611145019531,1231892,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0157862289941119,-1.5786228994111973,340.8464813232422,342.46865417480467,355.58081939697263,33.62144274856489,-7.130076548488319,-5.9543922573356705,340.8464813232422,380.5244685559237,301.16849409056067,1834983.1,0.6957878664065066,0.38649446236151946,-4.040249953365893,-14.695431817496928,16025.7998046875,-0.0061612191843656,12543.849609375,-0.0116415585542787,2022,5,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.015786228994111973,-0.04647069066387366,-0.04040249953365893,327.933056640625,0,326.75843200683596,0,0,0.5967524127205991,-0.04040249953365893,-0.1469543181749693,1770498.4,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0
2022-05-26,322.15410683234563,324.6322153464406,318.1891332097937,322.55059814453125,1800315,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0037013925733411,0.3701392573341122,338.04373931884766,342.33880126953125,355.28245513916016,39.00779142368382,-7.305766955736146,-6.2246671970157665,338.04373931884766,374.25952810024944,301.8279505374459,1788788.65,0.9581902952306439,0.38595873901004,0.8992240010470498,-14.805608802026548,16170.150390625,0.0090073873189953,12557.5,0.0010882138298913,2022,5,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.0037013925733411224,-0.037420460404128386,0.008992240010470498,328.5079772949219,0,326.5056640625,0,0,0.49386834723452977,0.008992240010470498,-0.14805608802026549,1878869.0,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,0,0,0.0,1,1,1,0,1,0.02335586202276807
2022-05-27,324.6322068223008,330.7779278760222,324.23571552052624,330.08404541015625,895936,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.023355862022768,2.335586202276807,335.8753936767578,342.4240478515625,355.02894470214846,47.25111513812586,-6.7592007754875,-6.331573912710114,335.8753936767578,368.14293338399966,303.607853969516,1748217.8,0.47171356559269223,0.40048250483841563,-2.0588373516771674,-11.61247866246975,16352.4501953125,0.0112738471989222,12669.9501953125,0.008954823437189,2022,5,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.02335586202276807,0.010928978092133779,-0.020588373516771674,327.12022705078124,1,327.1846649169922,1,0,0.29863691433469775,-0.020588373516771674,-0.1161247866246975,1899321.1,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0.0
2022-05-30,332.2152212079161,337.1218881638722,329.0928105315568,331.1248474121094,1520296,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0031531424085033,0.3153142408503395,334.1704528808594,342.5548907470703,354.7833641052246,51.724128919889075,-6.17092453980365,-6.299444038128822,334.1704528808594,363.3659188587731,304.97498690294566,1653206.85,0.7969631132963918,0.3969505101788877,-1.1832546570320068,-9.336420210853449,16661.400390625,0.0188932050929628,12671.150390625,9.472770563401234e-05,2022,5,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.0031531424085033954,0.030382434182455897,-0.011832546570320068,326.3272338867188,1,328.5872741699219,1,0,0.3020497368277765,-0.011832546570320068,-0.09336420210853447,1907610.5,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0
2022-05-31,330.23271468011654,336.52711597748186,329.2414713340857,331.1744079589844,3592613,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0001496732947174,0.0149673294717489,332.25239715576174,342.65203186035154,354.5447221374512,49.9174321657714,-5.635746880872773,-6.166704606677613,332.25239715576174,356.2413935078141,308.2634008037094,1675062.15,1.662679446873914,0.39269722284417574,1.4268367294865802,-10.380900392602488,16584.55078125,-0.0046124339835348,12604.4501953125,-0.0052639415724913,2022,5,1,True,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.00014967329471748947,0.026736300797646884,0.014268367294865802,327.2590026855469,1,328.94907531738284,1,0,0.2210902047850694,0.014268367294865802,-0.10380900392602488,2160736.0,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,0,0,0.0,0,0,0,1,1,-0.01915595973174522
2022-06-01,331.0752650801252,332.76039080492257,323.2939990573646,324.8304443359375,1443964,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0191559597317452,-1.915595973174522,330.30212554931643,342.57768798828124,354.29046798706054,49.86254952769912,-5.658294281772555,-6.065022541696602,330.30212554931643,349.3034538963089,311.30079720232396,1640342.15,0.8068913818331476,0.3942095606351149,1.0795736252536825,-10.72061186156149,16522.75,-0.0037264067061659,12443.75,-0.0127494807645209,2022,6,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.01915595973174522,-0.015915949732410506,0.010795736252536825,327.95286865234374,0,327.9429626464844,0,0,0.23956910888691554,0.010795736252536825,-0.10720611861561491,1789538.5,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,0,0,0.0,0,0,0,1,1,-0.014647534339392032
